date,holiday_name,holiday,shutdown,mini_shutdown,warehouse_limited,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,warehouse,orders
2019-06-15,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-01-20,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-01-28,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-02-14,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,-1.0
2021-02-20,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-10-06,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-01-09,none,0,0,0,0,0,1,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-10-31,Reformation Day,1,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-05-13,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-03-19,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-08-11,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-08-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1282.0
2019-06-25,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-06-06,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-10-26,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-10-22,none,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,Frankfurt_1,-1.0
2023-10-23,none,0,0,0,0,0,0,1,0,0.0,0,0.93,0.0,Frankfurt_1,1602.0
2023-10-26,none,0,0,0,0,0,0,1,0,0.0,0,1.79,0.0,Frankfurt_1,1478.0
2021-12-04,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-03-17,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-09-30,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-10-05,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1483.0
2019-03-08,International womens day,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-12-28,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-12-29,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-08-30,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-08-28,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-09-06,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1315.0
2020-08-27,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-09-04,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,-1.0
2023-08-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1385.0
2023-08-21,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1604.0
2023-08-04,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1576.0
2023-09-01,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1635.0
2023-08-24,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1387.0
2023-08-31,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1445.0
2019-09-03,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-08-31,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-12-18,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-12-19,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-01-30,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1585.0
2022-10-17,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1323.0
2023-03-27,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1536.0
2023-05-05,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1625.0
2023-01-13,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1538.0
2023-06-01,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1497.0
2022-12-03,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1502.0
2023-06-26,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1647.0
2023-02-04,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1660.0
2022-11-14,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1408.0
2023-02-05,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,-1.0
2023-05-23,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1447.0
2023-02-18,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1636.0
2022-12-14,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1400.0
2023-03-20,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1511.0
2023-06-30,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1579.0
2023-02-17,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1607.0
2023-01-22,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,-1.0
2023-06-16,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1571.0
2023-03-02,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1424.0
2022-12-08,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1424.0
2022-12-02,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1546.0
2022-11-05,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1540.0
2022-11-10,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1257.0
2023-01-26,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1445.0
2023-02-28,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1405.0
2023-01-20,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.24,Frankfurt_1,1664.0
2023-01-31,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1458.0
2023-01-19,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1510.0
2023-01-16,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1520.0
2023-03-15,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1408.0
2023-01-14,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1623.0
2023-05-24,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1440.0
2022-11-22,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1293.0
2023-05-06,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1713.0
2023-01-05,none,0,0,0,0,0,1,0,0,1.0,0,0.0,0.0,Frankfurt_1,1354.0
2023-01-07,none,0,0,0,0,0,1,0,0,1.0,0,0.0,0.0,Frankfurt_1,1624.0
2023-02-15,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1342.0
2022-12-04,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,-1.0
2022-12-28,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1351.0
2022-05-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1297.0
2019-06-23,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-10-03,German Unity Day,1,0,0,0,1,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-01-03,none,0,0,0,0,0,1,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-04-15,none,0,0,0,0,0,0,1,0,1.0,0,0.0,0.0,Frankfurt_1,1604.0
2023-04-20,none,0,0,0,0,0,0,1,0,1.0,0,0.0,0.0,Frankfurt_1,1470.0
2023-04-01,none,0,0,0,0,0,0,1,0,1.0,0,0.0,0.0,Frankfurt_1,1659.0
2020-04-10,Good Friday,1,0,0,0,1,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-04-02,Good Friday,1,0,0,0,1,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-04-07,Good Friday,1,0,0,0,1,0,1,0,1.0,0,0.0,0.0,Frankfurt_1,-1.0
2019-01-01,New Years Day,1,0,0,0,1,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-10-07,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-12-30,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-12-26,2nd Christmas Day,1,0,0,0,1,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-12-25,1st Christmas Day,1,0,0,0,1,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-12-26,2nd Christmas Day,1,0,0,0,1,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,-1.0
2022-04-17,none,1,0,0,0,1,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-10-30,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-12-23,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1877.0
2020-11-01,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-11-01,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-04-29,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1,1839.0
2020-10-05,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-01-03,none,0,0,0,0,0,1,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-05-29,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-10-02,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-04-18,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-10-04,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-11-13,none,0,0,0,0,0,0,0,0,0.0,0,16.91,0.0,Frankfurt_1,1764.0
2023-11-28,none,0,0,0,0,0,0,0,0,0.0,0,5.55,0.81,Frankfurt_1,1662.0
2023-12-05,none,0,0,0,0,0,0,0,0,0.0,0,9.93,0.0,Frankfurt_1,1657.0
2023-12-21,none,0,0,0,0,0,0,0,0,0.0,0,8.01,0.0,Frankfurt_1,1923.0
2023-12-22,none,0,0,0,0,0,0,0,0,0.0,0,7.72,0.0,Frankfurt_1,2225.0
2019-04-23,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-04-03,none,1,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-12-16,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,2038.0
2021-05-18,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-07-03,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,-1.0
2023-10-17,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1554.0
2021-09-21,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-04-18,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-03-02,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-12-03,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-02-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,929.0
2022-03-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1157.0
2021-07-03,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-06-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1292.0
2021-07-30,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-01-25,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-01-13,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-11-20,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-11-12,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-06-26,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-10-10,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1453.0
2022-04-10,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,-1.0
2024-02-18,none,0,0,0,0,0,0,0,0,0.0,0,4.02,0.0,Frankfurt_1,-1.0
2019-10-24,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-08-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1352.0
2019-07-04,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-06-09,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-04-16,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-02-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,945.0
2019-07-31,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-04-03,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2024-02-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1604.0
2020-02-21,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-03-18,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-07-04,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1395.0
2020-01-17,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-08-20,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-09-30,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-10-21,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-07-05,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1462.0
2020-07-05,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-10-21,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-08-14,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,-1.0
2020-09-18,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-10-10,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-02-09,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-06-25,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1503.0
2019-03-13,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2024-01-30,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1677.0
2021-06-01,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-07-14,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-08-13,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-07-01,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1472.0
2021-02-10,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-06-24,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-01-21,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-10-28,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-12-08,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-06-24,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1420.0
2024-02-29,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1694.0
2021-04-24,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-01-26,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-04-17,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-11-18,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-06-25,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-03-02,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-03-12,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-04-25,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1188.0
2019-03-29,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-06-12,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-09-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1786.0
2022-04-20,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,1156.0
2022-05-05,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1117.0
2021-04-20,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-05-10,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-02-17,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-06-19,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-01-06,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-09-17,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-07-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1467.0
2019-05-14,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-02-02,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-11-20,none,0,0,0,0,0,0,0,0,0.0,0,3.21,0.0,Frankfurt_1,1777.0
2020-03-28,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-04-04,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-02-04,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-02-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,931.0
2022-04-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1081.0
2022-07-17,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,-1.0
2022-10-11,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1417.0
2022-05-07,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1333.0
2019-08-19,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-02-08,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2024-03-01,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1989.0
2019-05-26,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-11-06,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-04-26,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-08-01,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1401.0
2021-05-08,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-08-16,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1299.0
2021-11-19,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-06-22,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-05-14,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-12-07,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-08-09,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1295.0
2022-03-10,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1038.0
2021-07-16,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-11-18,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-03-10,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-10-13,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-11-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1529.0
2023-11-05,none,0,0,0,0,0,0,0,0,0.0,0,4.18,0.0,Frankfurt_1,-1.0
2021-09-28,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-05-08,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-11-09,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-02-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,-1.0
2023-07-04,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1438.0
2021-09-14,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-09-27,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-02-12,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-06-18,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-06-27,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-10-23,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-11-22,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1522.0
2024-01-06,none,0,0,0,0,0,1,0,0,0.0,0,1.35,0.0,Frankfurt_1,2007.0
2021-01-05,none,0,0,0,0,0,1,0,0,0.0,0,,,Frankfurt_1,-1.0
2024-01-12,none,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Frankfurt_1,1942.0
2019-10-22,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2024-01-24,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1571.0
2020-07-08,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-01-27,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-11-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1502.0
2022-08-15,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1389.0
2019-07-08,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-11-18,none,0,0,0,0,0,0,0,0,0.0,0,4.8,0.0,Frankfurt_1,1976.0
2020-06-23,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-10-14,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-10-15,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-10-14,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-02-14,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-02-14,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2023-09-22,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1705.0
2019-12-14,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-10-29,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-09-20,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-08-06,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-12-18,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-12-22,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-12-21,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-12-20,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-06-04,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2020-03-26,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2024-03-08,International womens day,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1930.0
2023-08-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1380.0
2023-07-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1629.0
2023-08-06,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,-1.0
2023-08-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1583.0
2023-09-02,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1748.0
2019-09-05,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-09-10,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-08-26,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2022-09-10,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1,1514.0
2021-08-24,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2021-09-04,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-08-27,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
2019-03-20,none,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1,-1.0
